PacketCounter;Acc_X;Acc_Y;Acc_Z;FreeAcc_X;FreeAcc_Y;FreeAcc_Z;Gyr_X;Gyr_Y;Gyr_Z;Mag_X;Mag_Y;Mag_Z;Quat_q0;Quat_q1;Quat_q2;Quat_q3;label
6364;-2.489491;9.326779;-1.732921;0.014038;0.066154;-0.005302;0.01425;0.006438;-0.014373;0.508057;-0.754639;0.426025;0.618102;0.654166;0.398011;0.177776;POINTING
6365;-2.435592;9.318946;-1.754184;0.039024;0.118842;-0.023082;0.00831;0.005543;-0.030553;0.510986;-0.750732;0.42627;0.618099;0.65413;0.398155;0.177594;POINTING
6366;-2.459664;9.36697;-1.743576;0.046262;0.098462;0.026941;0.003128;0.010723;-0.022164;0.512695;-0.753906;0.415039;0.618097;0.654081;0.398259;0.17755;POINTING
6367;-2.464364;9.39952;-1.735065;0.061602;0.092764;0.057577;0.006402;0.016622;-0.01597;0.508789;-0.756104;0.422607;0.618112;0.654043;0.398359;0.177414;POINTING
6368;-2.533317;9.39557;-1.746435;0.006345;0.054781;0.073739;0.003902;0.019618;-0.00747;0.501709;-0.755615;0.418701;0.618076;0.654017;0.398444;0.177442;POINTING
6369;-2.506083;9.383485;-1.695351;0.054738;0.034933;0.04633;-0.001001;0.015796;-0.008552;0.508545;-0.750244;0.419922;0.618077;0.653958;0.398512;0.177505;POINTING
6370;-2.518871;9.332807;-1.71188;0.019769;0.036643;0.00438;-0.007959;0.015919;-0.007764;0.51416;-0.750244;0.413818;0.618088;0.653898;0.398576;0.177544;POINTING
6371;-2.556356;9.324313;-1.692922;0.003738;0.000208;0.002797;-0.020265;0.011269;-0.001428;0.509521;-0.752197;0.431152;0.618223;0.653795;0.398564;0.177481;POINTING
6372;-2.52184;9.36662;-1.698969;0.034575;0.031867;0.035029;-0.040382;0.004502;0.007026;0.511475;-0.753174;0.42334;0.61835;0.653674;0.398515;0.177593;POINTING
6373;-2.45004;9.298007;-1.679997;0.074344;0.064936;-0.05214;-0.046803;0.008974;0.001573;0.509766;-0.749512;0.421143;0.618451;0.653555;0.398535;0.177633;POINTING
6374;-2.47425;9.237696;-1.723175;0.007774;0.080448;-0.095705;-0.044474;0.015218;0.000884;0.50293;-0.749268;0.426514;0.618576;0.653399;0.398536;0.177769;POINTING
6375;-2.523374;9.139327;-1.704742;-0.045828;0.030538;-0.179525;-0.036707;0.02365;0.00287;0.510986;-0.755615;0.422852;0.61861;0.653289;0.398614;0.177881;POINTING
6376;-2.553571;9.184961;-1.744804;-0.080926;0.043657;-0.121448;-0.024381;0.019163;0.002308;0.510742;-0.760986;0.428223;0.618659;0.653195;0.398641;0.177994;POINTING
6377;-2.5873;9.103561;-1.721536;-0.114366;0.000051;-0.193979;-0.003707;0.015159;0.001221;0.504395;-0.756104;0.421387;0.618635;0.653184;0.39869;0.178008;POINTING
6378;-2.544043;9.10893;-1.66331;-0.044414;-0.014075;-0.210125;0.014749;0.00515;-0.00084;0.50415;-0.753662;0.436279;0.618588;0.653218;0.398719;0.177987;POINTING
6379;-2.525902;9.092796;-1.667251;-0.036722;-0.002569;-0.2295;0.026159;-0.002144;-0.010335;0.502441;-0.755371;0.420166;0.618425;0.653315;0.398835;0.177934;POINTING
6380;-2.499585;9.119934;-1.632141;0.015709;-0.010261;-0.216613;0.035512;-0.005494;-0.017962;0.505371;-0.754395;0.417969;0.618346;0.653388;0.398906;0.177784;POINTING
6381;-2.504903;9.151921;-1.625697;0.028911;-0.017309;-0.185956;0.032356;-0.011149;-0.025826;0.509277;-0.754395;0.414062;0.618306;0.653419;0.398977;0.177649;POINTING
6382;-2.517126;9.250069;-1.599987;0.07113;-0.039138;-0.093991;0.024031;-0.014791;-0.027353;0.504639;-0.76001;0.423584;0.61829;0.653446;0.399039;0.177462;POINTING
6383;-2.565985;9.276702;-1.650687;0.014116;-0.031256;-0.047184;0.007115;-0.016242;-0.022979;0.508057;-0.75;0.414551;0.61837;0.653401;0.399039;0.177348;POINTING
6384;-2.615133;9.303476;-1.69999;-0.041827;-0.024017;-0.000387;-0.00602;-0.014334;-0.033017;0.510986;-0.751221;0.421387;0.618458;0.653324;0.399094;0.177206;POINTING
6385;-2.625212;9.288978;-1.652275;-0.019919;-0.061931;-0.019699;-0.013808;-0.01363;-0.040779;0.514404;-0.756348;0.422119;0.61862;0.65319;0.399158;0.176992;POINTING
6386;-2.619974;9.308693;-1.719789;-0.052265;-0.002688;0.009276;-0.023185;-0.017169;-0.047535;0.500732;-0.746582;0.425537;0.618782;0.653032;0.399236;0.176829;POINTING
6387;-2.602818;9.25926;-1.727958;-0.058875;0.017485;-0.040757;-0.035693;-0.019485;-0.047771;0.509033;-0.748291;0.414307;0.618949;0.652852;0.399336;0.176684;POINTING
6388;-2.573098;9.260743;-1.71827;-0.031303;0.036821;-0.048861;-0.048217;-0.024632;-0.03813;0.522217;-0.754883;0.425537;0.6192;0.652642;0.399339;0.176576;POINTING
6389;-2.536434;9.276349;-1.754138;-0.023952;0.096791;-0.037658;-0.054466;-0.019359;-0.034971;0.512207;-0.753662;0.419434;0.619496;0.652415;0.399334;0.176384;POINTING
6390;-2.545865;9.262796;-1.701903;-0.002441;0.0577;-0.056973;-0.060053;-0.02147;-0.024062;0.515137;-0.751465;0.419189;0.619766;0.652194;0.39929;0.176353;POINTING
6391;-2.51966;9.228422;-1.754349;-0.030575;0.118504;-0.087709;-0.048579;-0.012162;-0.014672;0.513672;-0.754883;0.417725;0.619991;0.652018;0.399254;0.176294;POINTING
6392;-2.490391;9.22371;-1.721919;0.007777;0.118169;-0.105481;-0.03308;-0.008135;-0.017252;0.513672;-0.750732;0.414551;0.62014;0.651882;0.399253;0.176273;POINTING
6393;-2.507518;9.206151;-1.727161;-0.012803;0.113533;-0.116766;-0.007502;-0.00827;-0.017261;0.51001;-0.752441;0.419189;0.620246;0.651814;0.399259;0.176144;POINTING
6394;-2.506145;9.21258;-1.75045;-0.023577;0.133466;-0.107117;0.01281;-0.003808;-0.019145;0.517578;-0.750488;0.422119;0.620239;0.651812;0.399318;0.17604;POINTING
6395;-2.548583;9.235952;-1.724672;-0.025135;0.087581;-0.077993;0.02469;-0.003239;-0.020901;0.515625;-0.753418;0.422852;0.620176;0.651863;0.399417;0.175849;POINTING
6396;-2.659286;9.255277;-1.710135;-0.083118;0.003596;-0.032626;0.032105;-0.008374;-0.020507;0.510498;-0.750977;0.413574;0.620116;0.651923;0.399483;0.175686;POINTING
6397;-2.661742;9.294123;-1.726467;-0.079434;0.016477;0.007684;0.026971;-0.006693;-0.026104;0.509766;-0.751465;0.42627;0.620082;0.651954;0.399571;0.175494;POINTING
6398;-2.56588;9.371907;-1.716743;0.020808;0.078978;0.054274;0.009247;-0.010743;-0.032331;0.519531;-0.752686;0.41626;0.620112;0.651921;0.399649;0.175332;POINTING
6399;-2.522807;9.423591;-1.694896;0.084253;0.096738;0.088062;-0.004505;-0.003743;-0.029953;0.523193;-0.753662;0.419678;0.620155;0.65186;0.399744;0.175187;POINTING
6400;-2.487849;9.392097;-1.697718;0.097771;0.123412;0.049277;-0.026004;0.007664;-0.022994;0.508057;-0.754883;0.417725;0.620255;0.651721;0.399818;0.175185;POINTING
6401;-2.486044;9.319182;-1.690158;0.080426;0.119074;-0.021694;-0.049326;0.020332;-0.019537;0.515381;-0.750244;0.419434;0.62042;0.651501;0.399888;0.175256;POINTING
6402;-2.536642;9.260181;-1.684285;0.028629;0.082053;-0.065135;-0.062974;0.02757;-0.018828;0.515869;-0.756836;0.420898;0.620597;0.651238;0.399977;0.175405;POINTING
6403;-2.564774;9.152832;-1.68931;-0.029984;0.065524;-0.158622;-0.069341;0.032588;-0.014005;0.512207;-0.755127;0.424072;0.620773;0.650971;0.400066;0.175569;POINTING
6404;-2.658677;9.151244;-1.645855;-0.070459;-0.024912;-0.142264;-0.067305;0.03181;-0.013837;0.508789;-0.749023;0.421631;0.620951;0.6507;0.400148;0.175756;POINTING
6405;-2.637396;9.103367;-1.652431;-0.077191;-0.00566;-0.192309;-0.060429;0.028319;-0.015034;0.519287;-0.752441;0.41626;0.621039;0.650483;0.400278;0.175955;POINTING
6406;-2.620205;9.128299;-1.663757;-0.067084;0.020145;-0.171396;-0.050688;0.016594;-0.021908;0.516602;-0.758545;0.420654;0.6212;0.650261;0.400355;0.176034;POINTING
6407;-2.606707;9.14588;-1.65304;-0.045675;0.026709;-0.160134;-0.031846;0.017081;-0.02443;0.510254;-0.755371;0.413574;0.621315;0.650098;0.400449;0.176015;POINTING
6408;-2.574797;9.147565;-1.646113;-0.018055;0.046037;-0.168271;-0.014279;0.017204;-0.028865;0.514404;-0.751221;0.421631;0.621362;0.649974;0.400582;0.176002;POINTING
6409;-2.63006;9.160385;-1.649129;-0.052422;0.013566;-0.14074;0.00299;0.013444;-0.030384;0.516113;-0.759766;0.416016;0.621342;0.64991;0.400736;0.175959;POINTING
6410;-2.648215;9.181958;-1.671268;-0.069918;0.020307;-0.111696;0.013375;0.013178;-0.03072;0.513428;-0.750244;0.41748;0.621309;0.649873;0.400887;0.175872;POINTING
6411;-2.65074;9.221012;-1.68667;-0.066776;0.032981;-0.071394;0.017089;0.014033;-0.02331;0.514404;-0.745117;0.417725;0.621262;0.649857;0.401012;0.175809;POINTING
6412;-2.659524;9.24606;-1.655766;-0.041923;0.006231;-0.05039;0.015116;0.008514;-0.027628;0.520264;-0.75415;0.414307;0.62123;0.649835;0.40114;0.175712;POINTING
6413;-2.619222;9.290781;-1.61127;0.032267;0.005075;-0.026265;0.000385;0.003303;-0.026818;0.512451;-0.749756;0.421875;0.621273;0.649777;0.401235;0.175557;POINTING
6414;-2.588136;9.332223;-1.618977;0.063243;0.036763;0.005895;-0.017175;0.006027;-0.032279;0.520752;-0.757812;0.417969;0.621355;0.649647;0.401341;0.175502;POINTING
6415;-2.560419;9.366863;-1.602081;0.105411;0.048448;0.028404;-0.030444;0.004819;-0.030808;0.518555;-0.758789;0.417725;0.621464;0.649494;0.401438;0.175462;POINTING
6416;-2.57174;9.363278;-1.652659;0.063082;0.082218;0.036442;-0.041779;0.012278;-0.022954;0.521973;-0.751709;0.414795;0.621605;0.649302;0.401513;0.175506;POINTING
6417;-2.583217;9.382391;-1.593089;0.098817;0.036585;0.047795;-0.046044;0.019892;-0.017534;0.520264;-0.747803;0.416992;0.621775;0.649094;0.401565;0.17555;POINTING
6418;-2.626381;9.297182;-1.621297;0.022167;0.026585;-0.016623;-0.04441;0.024674;-0.008238;0.515869;-0.756348;0.414307;0.621887;0.648911;0.401628;0.175685;POINTING
6419;-2.713117;9.228814;-1.599271;-0.046154;-0.048747;-0.061525;-0.042149;0.024389;-0.011379;0.514893;-0.74585;0.41748;0.62201;0.648731;0.401695;0.175764;POINTING
6420;-2.706901;9.163157;-1.615305;-0.074334;-0.033825;-0.122832;-0.038106;0.016289;-0.013491;0.516357;-0.755371;0.409668;0.622123;0.648565;0.401754;0.175842;POINTING
6421;-2.715003;9.22926;-1.593483;-0.046055;-0.047872;-0.06152;-0.027136;0.011249;-0.0143;0.517334;-0.749023;0.42041;0.622224;0.64843;0.401805;0.175864;POINTING
6422;-2.663769;9.255899;-1.602099;-0.008303;-0.002985;-0.048775;-0.014198;0.002036;-0.01533;0.516602;-0.752441;0.416504;0.62229;0.648347;0.401847;0.175842;POINTING
6423;-2.612675;9.282318;-1.611856;0.030439;0.041465;-0.036035;-0.000855;0.006648;-0.016379;0.520264;-0.744385;0.417236;0.622274;0.648322;0.401943;0.175773;POINTING
6424;-2.598384;9.299476;-1.60501;0.051322;0.047606;-0.024786;0.009122;0.011948;-0.007576;0.511963;-0.754639;0.416992;0.622237;0.648318;0.402011;0.17576;POINTING
6425;-2.636004;9.330131;-1.601944;0.038626;0.021164;0.014018;0.008054;0.018891;0.001619;0.519531;-0.754883;0.421143;0.622157;0.64834;0.402092;0.175777;POINTING
6426;-2.656844;9.298407;-1.564565;0.039266;-0.023809;-0.016517;0.011762;0.019739;0.009042;0.52002;-0.751465;0.411133;0.622082;0.648371;0.402133;0.175836;POINTING
6427;-2.670712;9.281047;-1.573335;0.018884;-0.028938;-0.027764;0.005775;0.016301;0.014638;0.51709;-0.752441;0.413818;0.622043;0.648401;0.402131;0.175865;POINTING
6428;-2.63169;9.250486;-1.578119;0.032427;-0.002292;-0.066576;-0.002422;0.012876;0.011411;0.519287;-0.759277;0.42334;0.622025;0.648399;0.402131;0.175937;POINTING
6429;-2.6486;9.186136;-1.549084;0.019077;-0.040128;-0.127758;-0.002237;0.016518;0.010159;0.518311;-0.754395;0.422852;0.621993;0.6484;0.402146;0.176013;POINTING
6430;-2.663161;9.208907;-1.570384;0.001619;-0.033339;-0.098709;-0.000701;0.01423;0.00669;0.519287;-0.749756;0.408203;0.621971;0.648392;0.402166;0.176072;POINTING
6431;-2.631436;9.204104;-1.542269;0.040443;-0.033177;-0.116511;0.001883;0.011812;0.008463;0.512451;-0.74585;0.413086;0.621963;0.648399;0.402168;0.176073;POINTING
6432;-2.649741;9.259685;-1.5546;0.037095;-0.033696;-0.056809;0.010456;0.01283;0.004642;0.515869;-0.755615;0.427002;0.621909;0.648423;0.402201;0.176099;POINTING
6433;-2.667885;9.234921;-1.540453;0.027668;-0.059891;-0.077698;0.014987;0.01226;-0.001624;0.511963;-0.754395;0.419922;0.6218;0.648473;0.402289;0.176101;POINTING
6434;-2.698543;9.239695;-1.570531;-0.010643;-0.05896;-0.059889;0.011992;0.010542;0.001173;0.519043;-0.74707;0.425537;0.621749;0.648497;0.402327;0.176104;POINTING
6435;-2.769734;9.268506;-1.572477;-0.05057;-0.105162;-0.012907;0.002245;-0.003158;0.006755;0.517822;-0.752441;0.413086;0.621692;0.648549;0.402339;0.176088;POINTING
6436;-2.685711;9.250234;-1.540835;0.022189;-0.073316;-0.058295;0.004438;-0.006839;0.003215;0.515625;-0.753418;0.408936;0.621698;0.648569;0.40231;0.176057;POINTING
6437;-2.588892;9.220069;-1.588178;0.047919;0.026081;-0.105403;0.003861;-0.011745;-0.000848;0.510986;-0.750244;0.410645;0.621778;0.648552;0.402244;0.175988;POINTING
6438;-2.555572;9.262074;-1.596435;0.078961;0.057781;-0.073284;0.004087;-0.011251;-0.004168;0.518311;-0.751221;0.411621;0.621801;0.64856;0.402225;0.17592;POINTING
6439;-2.593121;9.25295;-1.578045;0.061484;0.020067;-0.074751;-0.012688;-0.006002;0.000971;0.501221;-0.750732;0.414551;0.621903;0.648497;0.402168;0.175923;POINTING
6440;-2.623695;9.298438;-1.61844;0.026555;0.033401;-0.016655;-0.021564;-0.001216;0.012249;0.518555;-0.758545;0.42334;0.621975;0.648449;0.402104;0.175991;POINTING
6441;-2.637904;9.281525;-1.624097;0.004955;0.026405;-0.027892;-0.018496;0.003897;0.009858;0.515381;-0.764404;0.41626;0.621976;0.648408;0.402092;0.176168;POINTING
6442;-2.615009;9.233529;-1.634282;-0.002361;0.047171;-0.077957;-0.018404;0.010167;0.00038;0.522461;-0.750244;0.416748;0.622025;0.648336;0.402105;0.176229;POINTING
6443;-2.614844;9.193718;-1.619121;-0.005925;0.035412;-0.11825;-0.022764;0.010713;-0.006972;0.522217;-0.754395;0.421875;0.622114;0.64823;0.402121;0.176268;POINTING
6444;-2.682881;9.149729;-1.614707;-0.064507;-0.014779;-0.142202;-0.018365;0.007019;-0.001692;0.524414;-0.755371;0.421143;0.622171;0.648157;0.402131;0.176313;POINTING
6445;-2.63703;9.202556;-1.590847;-0.000391;0.003244;-0.108474;-0.012073;-0.004245;0.002959;0.512207;-0.749023;0.412842;0.622216;0.648149;0.40211;0.176232;POINTING
6446;-2.602822;9.244907;-1.598505;0.030655;0.03495;-0.076361;0.004174;-0.00419;0.008601;0.519531;-0.752441;0.418213;0.622214;0.648177;0.402071;0.176226;POINTING
6447;-2.590273;9.255349;-1.568623;0.062663;0.021409;-0.074761;0.013589;-0.000922;0.003459;0.519531;-0.746582;0.418945;0.622174;0.648225;0.402076;0.176179;POINTING
6448;-2.617854;9.307342;-1.635371;0.017023;0.054454;-0.007028;0.018116;0.008198;0.001742;0.519287;-0.753418;0.421143;0.622108;0.648271;0.402111;0.176164;POINTING
6449;-2.583477;9.309206;-1.631679;0.046221;0.073604;-0.015213;0.012068;0.013934;0.001587;0.523682;-0.754883;0.41333;0.622024;0.64832;0.402186;0.176108;POINTING
6450;-2.62908;9.296601;-1.668999;-0.012939;0.068698;-0.008631;0.007219;0.016638;0.002943;0.518555;-0.753906;0.414795;0.621974;0.648328;0.402234;0.176146;POINTING
6451;-2.60457;9.317532;-1.608172;0.050431;0.042368;-0.005442;-0.005358;0.010887;0.002247;0.515137;-0.762207;0.411377;0.622024;0.648288;0.402228;0.17613;POINTING
6452;-2.597387;9.291865;-1.64029;0.025651;0.069668;-0.026462;-0.014362;0.011757;0.002817;0.52002;-0.748047;0.413818;0.622054;0.648232;0.402242;0.176195;POINTING
6453;-2.550847;9.304752;-1.602776;0.084291;0.075885;-0.033052;-0.022242;0.006201;0.004491;0.524414;-0.755859;0.420166;0.622162;0.64814;0.402197;0.17626;POINTING
6454;-2.524922;9.303988;-1.649262;0.069663;0.128757;-0.033216;-0.022938;0.010741;0.006632;0.526123;-0.751221;0.418213;0.622219;0.648066;0.402187;0.17635;POINTING
6455;-2.545641;9.272875;-1.60873;0.071868;0.084523;-0.063729;-0.023018;0.017036;0.010768;0.513428;-0.748535;0.417236;0.622277;0.648015;0.402181;0.176349;POINTING
6456;-2.491581;9.260089;-1.603798;0.106311;0.116991;-0.09135;-0.023955;0.027106;0.008412;0.516357;-0.753662;0.421875;0.622303;0.647927;0.402216;0.1765;POINTING
6457;-2.555162;9.263714;-1.636176;0.041127;0.09816;-0.065329;-0.027775;0.035707;0.007189;0.515869;-0.754639;0.417969;0.622283;0.647843;0.402304;0.176677;POINTING
6458;-2.591271;9.255225;-1.616567;0.024272;0.059723;-0.066765;-0.035095;0.041084;0.005101;0.509766;-0.751953;0.414551;0.62232;0.647701;0.402384;0.176885;POINTING
6459;-2.586909;9.222961;-1.623579;0.009977;0.066765;-0.097413;-0.043251;0.034522;-0.000217;0.515381;-0.76123;0.418945;0.62238;0.647535;0.40246;0.177107;POINTING
6460;-2.57043;9.161021;-1.586065;0.024095;0.048089;-0.166749;-0.039777;0.025175;0.005975;0.523438;-0.759033;0.418457;0.622464;0.647395;0.402483;0.177276;POINTING
6461;-2.53545;9.123628;-1.564447;0.048357;0.054928;-0.215227;-0.032657;0.022188;0.001492;0.51709;-0.755859;0.421631;0.622535;0.647278;0.402506;0.177398;POINTING
6462;-2.500947;9.126088;-1.557235;0.076046;0.074227;-0.223427;-0.015022;0.013153;0.002875;0.518799;-0.751953;0.413574;0.622565;0.647219;0.402524;0.177468;POINTING
6463;-2.493655;9.100465;-1.589743;0.05198;0.101476;-0.244456;0.000368;0.016975;0.002059;0.522461;-0.758301;0.421143;0.622529;0.647219;0.402575;0.177477;POINTING
6464;-2.568446;9.122;-1.569258;0.021613;0.036722;-0.207035;0.017719;0.022656;-0.006788;0.522949;-0.760254;0.418457;0.622443;0.647234;0.402683;0.177482;POINTING
6465;-2.625196;9.127634;-1.552265;-0.001294;-0.014613;-0.189036;0.028031;0.025035;-0.015302;0.512939;-0.754639;0.422119;0.622332;0.647278;0.402826;0.177385;POINTING
6466;-2.66767;9.190533;-1.541819;-0.000613;-0.047929;-0.119531;0.033157;0.019683;-0.022042;0.515625;-0.752441;0.416748;0.622215;0.647313;0.402987;0.177302;POINTING
6467;-2.651135;9.214049;-1.560537;0.009967;-0.022805;-0.098683;0.027048;0.012339;-0.027173;0.518311;-0.754883;0.423584;0.622102;0.647346;0.403153;0.1772;POINTING
6468;-2.645085;9.256346;-1.522465;0.055741;-0.043679;-0.066442;0.018906;-0.000258;-0.024677;0.519043;-0.758301;0.417969;0.622074;0.647349;0.403248;0.177073;POINTING
6469;-2.613158;9.257643;-1.518023;0.083831;-0.024698;-0.074653;0.007181;-0.00979;-0.018907;0.519531;-0.751709;0.420898;0.622082;0.647353;0.403288;0.17694;POINTING
6470;-2.580714;9.219061;-1.499399;0.10811;-0.017823;-0.123138;0.004555;-0.004222;-0.01862;0.519531;-0.750488;0.416504;0.622102;0.647327;0.403338;0.176847;POINTING
6471;-2.605038;9.226608;-1.475115;0.113058;-0.050279;-0.113348;0.016366;-0.000981;-0.028533;0.519043;-0.758301;0.422363;0.622082;0.64733;0.40345;0.176653;POINTING
6472;-2.667346;9.264768;-1.447585;0.103576;-0.109162;-0.064687;0.021902;0.001469;-0.027477;0.523926;-0.756836;0.427979;0.622042;0.647335;0.403562;0.176516;POINTING
6473;-2.759995;9.45711;-1.403026;0.134002;-0.191354;0.1356;0.02642;-0.005637;-0.036214;0.521484;-0.751953;0.410889;0.621975;0.647377;0.403698;0.176291;POINTING
6474;-2.853606;9.568928;-1.330882;0.156734;-0.297703;0.255356;0.01228;-0.013286;-0.05614;0.525635;-0.749023;0.417969;0.622021;0.647307;0.403849;0.176037;POINTING
6475;-2.934988;9.737739;-1.263249;0.204315;-0.384459;0.426647;0.003974;-0.030825;-0.084952;0.52002;-0.751465;0.415283;0.622202;0.647155;0.404016;0.175572;POINTING
6476;-2.964865;9.859018;-1.200319;0.271619;-0.43306;0.539612;-0.00567;-0.053412;-0.148695;0.517578;-0.758545;0.414795;0.622469;0.646877;0.404326;0.174936;POINTING
6477;-3.004615;9.971556;-1.111043;0.348607;-0.501175;0.642995;-0.03618;-0.110592;-0.204118;0.529053;-0.754395;0.416992;0.623017;0.646424;0.404591;0.174046;POINTING
6478;-2.926872;10.012579;-1.097898;0.435028;-0.431448;0.658617;-0.084203;-0.180029;-0.239628;0.52832;-0.755859;0.413574;0.623872;0.645826;0.404731;0.172876;POINTING
6479;-2.775642;10.061835;-1.014369;0.618663;-0.356624;0.649799;-0.128362;-0.215672;-0.25704;0.527344;-0.753174;0.413574;0.624987;0.645069;0.404755;0.171608;POINTING
6480;-2.659333;10.047105;-1.02882;0.693777;-0.233602;0.605509;-0.161832;-0.202862;-0.294569;0.525391;-0.749268;0.405518;0.626182;0.644134;0.404932;0.170348;POINTING
6481;-2.702815;9.800531;-1.055279;0.576825;-0.221053;0.389639;-0.22728;-0.162911;-0.355412;0.536865;-0.742188;0.410156;0.627564;0.642814;0.405359;0.169226;POINTING
6482;-2.921357;9.295982;-1.075711;0.260034;-0.34444;-0.018798;-0.33679;-0.138041;-0.393384;0.538818;-0.746338;0.403076;0.629267;0.641068;0.405903;0.168218;POINTING
6483;-3.170996;8.788147;-1.094984;-0.083972;-0.486568;-0.418983;-0.416603;-0.175337;-0.370237;0.542969;-0.751709;0.402588;0.631281;0.639143;0.406193;0.167294;POINTING
6484;-3.36774;8.646911;-1.037969;-0.232396;-0.618553;-0.498651;-0.421872;-0.264083;-0.285478;0.542236;-0.748535;0.400146;0.633412;0.637443;0.405917;0.166393;POINTING
6485;-3.328324;8.789688;-0.91137;-0.089311;-0.62376;-0.39092;-0.363748;-0.364755;-0.18188;0.544922;-0.747314;0.38623;0.635456;0.636216;0.405043;0.165423;POINTING
6486;-3.195313;9.013859;-0.828411;0.112311;-0.532773;-0.228881;-0.286655;-0.43545;-0.107993;0.545898;-0.745605;0.381836;0.637347;0.635438;0.403764;0.164262;POINTING
6487;-3.072263;9.221598;-0.756701;0.292036;-0.447156;-0.078012;-0.24008;-0.481018;-0.062439;0.549805;-0.749023;0.37793;0.639169;0.6349;0.402217;0.163055;POINTING
6488;-2.974832;9.305701;-0.654583;0.434837;-0.418326;-0.039766;-0.224047;-0.504231;-0.048869;0.55542;-0.748291;0.374756;0.640942;0.634487;0.400576;0.161736;POINTING
6489;-2.949215;9.416026;-0.550381;0.535729;-0.434136;0.045646;-0.245965;-0.50927;-0.061746;0.556152;-0.752441;0.367188;0.64283;0.633947;0.398926;0.16043;POINTING
6490;-2.972254;9.502096;-0.611604;0.489678;-0.355607;0.143808;-0.276972;-0.496204;-0.098905;0.557129;-0.74707;0.367676;0.644785;0.633248;0.39742;0.159079;POINTING
6491;-3.092135;9.618698;-0.795778;0.306392;-0.234909;0.314733;-0.320179;-0.497691;-0.134546;0.55957;-0.748779;0.359375;0.646927;0.632306;0.395975;0.15773;POINTING
6492;-3.202407;9.697259;-0.907298;0.162785;-0.160736;0.437329;-0.38801;-0.508091;-0.131646;0.557617;-0.744141;0.354736;0.64927;0.63118;0.394438;0.156453;POINTING
